elapsed_ms,private_bytes,working_set_bytes,os_peak_working_set_bytes
80460.737,155373568,162754560,434237440
80570.640,155373568,162746368,434237440
80678.287,155373568,162750464,434237440
80786.690,155373568,162721792,434237440
80896.750,155373568,162721792,434237440
81006.097,155373568,162746368,434237440
81114.381,155373568,162758656,434237440
81237.251,155373568,162742272,434237440
81363.491,155373568,162783232,434237440
81487.678,155373568,162750464,434237440
81613.643,155377664,162758656,434237440
81722.702,155377664,162795520,434237440
81848.023,155377664,162770944,434237440
81958.765,155381760,162754560,434237440
82066.775,155766784,163016704,434237440
82177.371,155766784,163160064,434237440
82286.808,155766784,163127296,434237440
82396.830,155766784,163135488,434237440
82506.044,155766784,163147776,434237440
82615.215,155766784,163155968,434237440
82725.250,155766784,163184640,434237440
82833.040,155766784,163184640,434237440
82956.374,155766784,163160064,434237440
83066.660,155791360,163151872,434237440
83191.787,155791360,163147776,434237440
83314.694,155791360,163164160,434237440
83442.120,155811840,163221504,434237440
83551.553,155811840,163209216,434237440
83662.137,155811840,163221504,434237440
83770.492,155811840,163233792,434237440
83894.498,155832320,163221504,434237440
84017.568,155832320,163196928,434237440
84143.200,155832320,163196928,434237440
84267.448,155832320,163184640,434237440
84391.622,155832320,163196928,434237440
84515.825,155832320,163192832,434237440
84641.365,155832320,163151872,434237440
84766.634,155832320,163180544,434237440
84891.671,155832320,163176448,434237440
85016.885,190005248,190152704,434237440
85142.699,216489984,222998528,434237440
85268.010,216489984,223039488,434237440
85393.569,216489984,223039488,434237440
85517.341,216489984,223039488,434237440
85641.400,216489984,223039488,434237440
85766.043,218267648,225021952,434237440
85890.538,218267648,224964608,434237440
86014.569,218267648,224927744,434237440
